SYMBOL,company,product,region,country,industry,sector,gics_sector
010140.KS,삼성중공업,Equity,kr_kospi,South Korea,선박 및 보트 건조업,,Industrials
010400.KS,우진아이엔에스,Equity,kr_kospi,South Korea,건물설비 설치 공사업,,Industrials
010580.KS,에스엠벡셀,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
010640.KS,진양폴리우레탄,Equity,kr_kospi,South Korea,플라스틱제품 제조업,,Basic Materials
010660.KS,화천기계,Equity,kr_kospi,South Korea,특수 목적용 기계 제조업,,Industrials
010690.KS,화신,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
010770.KS,평화홀딩스,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Industrials
010780.KS,아이에스동서,Equity,kr_kospi,South Korea,"시멘트, 석회, 플라스터 및 그 제품 제조업",,Industrials
010820.KS,퍼스텍,Equity,kr_kospi,South Korea,무기 및 총포탄 제조업,,Industrials
010950.KS,S-Oil,Equity,kr_kospi,South Korea,석유 정제품 제조업,,Energy
010960.KS,삼호개발,Equity,kr_kospi,South Korea,기반조성 및 시설물 축조관련 전문공사업,,Industrials
011000.KS,진원생명과학,Equity,kr_kospi,South Korea,의약품 제조업,,Healthcare
011070.KS,LG이노텍,Equity,kr_kospi,South Korea,전자부품 제조업,,Technology
011090.KS,에넥스,Equity,kr_kospi,South Korea,가구 제조업,,Consumer Cyclical
011150.KS,CJ씨푸드,Equity,kr_kospi,South Korea,기타 식품 제조업,,Consumer Defensive
011170.KS,롯데케미칼,Equity,kr_kospi,South Korea,기초 화학물질 제조업,,Basic Materials
011200.KS,HMM,Equity,kr_kospi,South Korea,해상 운송업,,Industrials
011210.KS,현대위아,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
011230.KS,삼화전자공업,Equity,kr_kospi,South Korea,영상 및 음향기기 제조업,,Technology
011280.KS,태림포장,Equity,kr_kospi,South Korea,"골판지, 종이 상자 및 종이용기 제조업",,Consumer Cyclical
011300.KS,성안머티리얼스,Equity,kr_kospi,South Korea,직물직조 및 직물제품 제조업,,Consumer Cyclical
011330.KS,유니켐,Equity,kr_kospi,South Korea,"가죽, 가방 및 유사제품 제조업",,Consumer Cyclical
011390.KS,부산산업,Equity,kr_kospi,South Korea,"시멘트, 석회, 플라스터 및 그 제품 제조업",,Basic Materials
011420.KS,갤럭시아에스엠,Equity,kr_kospi,South Korea,스포츠 서비스업,,Communication Services
011500.KS,한농화성,Equity,kr_kospi,South Korea,기타 화학제품 제조업,,Basic Materials
011690.KS,와이투솔루션,Equity,kr_kospi,South Korea,반도체 제조업,,Technology
011700.KS,한신기계공업,Equity,kr_kospi,South Korea,일반 목적용 기계 제조업,,Industrials
011760.KS,현대코퍼레이션,Equity,kr_kospi,South Korea,상품 종합 도매업,,Industrials
011780.KS,금호석유화학,Equity,kr_kospi,South Korea,기초 화학물질 제조업,,Basic Materials
011790.KS,SKC,Equity,kr_kospi,South Korea,기타 화학제품 제조업,,Basic Materials
011810.KS,STX,Equity,kr_kospi,South Korea,상품 종합 도매업,,Industrials
011930.KS,신성이엔지,Equity,kr_kospi,South Korea,반도체 제조업,,Industrials
012030.KS,DB,Equity,kr_kospi,South Korea,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,Technology
012160.KS,영흥,Equity,kr_kospi,South Korea,1차 철강 제조업,,Basic Materials
012170.KS,아센디오,Equity,kr_kospi,South Korea,"영화, 비디오물, 방송프로그램 제작 및 배급업",,Communication Services
012200.KS,계양전기,Equity,kr_kospi,South Korea,일반 목적용 기계 제조업,,Industrials
012280.KS,영화금속,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
012320.KS,경동인베스트,Equity,kr_kospi,South Korea,기타 금융업,,Utilities
012330.KS,현대모비스,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
012450.KS,한화에어로스페이스,Equity,kr_kospi,South Korea,"항공기,우주선 및 부품 제조업",,Industrials
012510.KS,더존비즈온,Equity,kr_kospi,South Korea,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,Technology
012610.KS,경인양행,Equity,kr_kospi,South Korea,기초 화학물질 제조업,,Basic Materials
012630.KS,HDC,Equity,kr_kospi,South Korea,기타 금융업,,Industrials
012690.KS,모나리자,Equity,kr_kospi,South Korea,기타 종이 및 판지 제품 제조업,,Consumer Defensive
012750.KS,에스원,Equity,kr_kospi,South Korea,"경비, 경호 및 탐정업",,Industrials
012800.KS,대창,Equity,kr_kospi,South Korea,1차 비철금속 제조업,,Industrials
013000.KS,세우글로벌,Equity,kr_kospi,South Korea,기타 전문 도매업,,Basic Materials
013360.KS,일성건설,Equity,kr_kospi,South Korea,토목 건설업,,Industrials
013520.KS,화승코퍼레이션,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
013570.KS,디와이,Equity,kr_kospi,South Korea,기타 금융업,,Consumer Cyclical
013580.KS,계룡건설산업,Equity,kr_kospi,South Korea,토목 건설업,,Industrials
013700.KS,까뮤이앤씨,Equity,kr_kospi,South Korea,건물 건설업,,Industrials
013870.KS,지엠비코리아,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
013890.KS,지누스,Equity,kr_kospi,South Korea,가구 제조업,,Consumer Cyclical
014130.KS,한익스프레스,Equity,kr_kospi,South Korea,도로 화물 운송업,,Industrials
014160.KS,대영포장,Equity,kr_kospi,South Korea,"골판지, 종이 상자 및 종이용기 제조업",,Consumer Cyclical
014280.KS,금강공업,Equity,kr_kospi,South Korea,1차 철강 제조업,,Basic Materials
014440.KS,영보화학,Equity,kr_kospi,South Korea,플라스틱제품 제조업,,Basic Materials
014530.KS,극동유화,Equity,kr_kospi,South Korea,석유 정제품 제조업,,Basic Materials
014580.KS,태경비케이,Equity,kr_kospi,South Korea,"시멘트, 석회, 플라스터 및 그 제품 제조업",,Basic Materials
014680.KS,한솔케미칼,Equity,kr_kospi,South Korea,기초 화학물질 제조업,,Basic Materials
014710.KS,사조씨푸드,Equity,kr_kospi,South Korea,수산물 가공 및 저장 처리업,,Consumer Defensive
014790.KS,HL D&I,Equity,kr_kospi,South Korea,토목 건설업,,Industrials
014820.KS,동원시스템즈,Equity,kr_kospi,South Korea,플라스틱제품 제조업,,Consumer Cyclical
014830.KS,유니드,Equity,kr_kospi,South Korea,기초 화학물질 제조업,,Basic Materials
014910.KS,성문전자,Equity,kr_kospi,South Korea,전자부품 제조업,,Technology
014990.KS,인디에프,Equity,kr_kospi,South Korea,봉제의복 제조업,,Consumer Cyclical
015020.KS,이스타코,Equity,kr_kospi,South Korea,부동산 임대 및 공급업,,Industrials
015230.KS,대창단조,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
015260.KS,에이엔피,Equity,kr_kospi,South Korea,전자부품 제조업,,Technology
015360.KS,INVENI,Equity,kr_kospi,South Korea,회사 본부 및 경영 컨설팅 서비스업,,Utilities
015590.KS,DKME,Equity,kr_kospi,South Korea,일반 목적용 기계 제조업,,Industrials
015760.KS,한국전력공사,Equity,kr_kospi,South Korea,전기업,,Utilities
015860.KS,일진홀딩스,Equity,kr_kospi,South Korea,기타 금융업,,Industrials
015890.KS,태경산업,Equity,kr_kospi,South Korea,기초 화학물질 제조업,,Basic Materials
016090.KS,대현,Equity,kr_kospi,South Korea,봉제의복 제조업,,Consumer Cyclical
016360.KS,삼성증권,Equity,kr_kospi,South Korea,금융 지원 서비스업,,Financial Services
016380.KS,KG스틸,Equity,kr_kospi,South Korea,1차 철강 제조업,,Basic Materials
016450.KS,한세예스24홀딩스,Equity,kr_kospi,South Korea,봉제의복 제조업,,Consumer Cyclical
016580.KS,환인제약,Equity,kr_kospi,South Korea,의약품 제조업,,Healthcare
016590.KS,신대양제지,Equity,kr_kospi,South Korea,"골판지, 종이 상자 및 종이용기 제조업",,Basic Materials
016610.KS,DB증권,Equity,kr_kospi,South Korea,금융 지원 서비스업,,Financial Services
016710.KS,대성홀딩스,Equity,kr_kospi,South Korea,회사 본부 및 경영 컨설팅 서비스업,,Utilities
016740.KS,두올,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
016800.KS,퍼시스,Equity,kr_kospi,South Korea,가구 제조업,,Consumer Cyclical
016880.KS,웅진,Equity,kr_kospi,South Korea,회사 본부 및 경영 컨설팅 서비스업,,Industrials
017040.KS,광명전기,Equity,kr_kospi,South Korea,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",,Industrials
017180.KS,명문제약,Equity,kr_kospi,South Korea,의약품 제조업,,Healthcare
017370.KS,우신시스템,Equity,kr_kospi,South Korea,특수 목적용 기계 제조업,,Consumer Cyclical
017390.KS,서울도시가스,Equity,kr_kospi,South Korea,연료용 가스 제조 및 배관공급업,,Utilities
017550.KS,수산세보틱스,Equity,kr_kospi,South Korea,특수 목적용 기계 제조업,,Industrials
017670.KS,SK텔레콤,Equity,kr_kospi,South Korea,전기 통신업,,Communication Services
017800.KS,현대엘리베이터,Equity,kr_kospi,South Korea,일반 목적용 기계 제조업,,Industrials
017810.KS,풀무원,Equity,kr_kospi,South Korea,기타 식품 제조업,,Consumer Defensive
017860.KS,DS단석,Equity,kr_kospi,South Korea,기타 화학제품 제조업,,Basic Materials
017900.KS,광전자,Equity,kr_kospi,South Korea,반도체 제조업,,Technology
017940.KS,E1,Equity,kr_kospi,South Korea,기타 전문 도매업,,Energy
017960.KS,한국카본,Equity,kr_kospi,South Korea,"구조용 금속제품, 탱크 및 증기발생기 제조업",,Basic Materials
018250.KS,애경산업,Equity,kr_kospi,South Korea,기타 화학제품 제조업,,Consumer Defensive
018260.KS,삼성에스디에스,Equity,kr_kospi,South Korea,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,Technology
018470.KS,조일알미늄,Equity,kr_kospi,South Korea,1차 비철금속 제조업,,Basic Materials
018500.KS,동원금속,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
018670.KS,SK가스,Equity,kr_kospi,South Korea,기타 전문 도매업,,Energy
018880.KS,한온시스템,Equity,kr_kospi,South Korea,일반 목적용 기계 제조업,,Consumer Cyclical
019170.KS,신풍제약,Equity,kr_kospi,South Korea,의약품 제조업,,Healthcare
019180.KS,티에이치엔,Equity,kr_kospi,South Korea,기타 전기장비 제조업,,Consumer Cyclical
019490.KS,엑시큐어하이트론,Equity,kr_kospi,South Korea,영상 및 음향기기 제조업,,Industrials
019680.KS,대교,Equity,kr_kospi,South Korea,초등 교육기관,,Consumer Defensive
020000.KS,한섬,Equity,kr_kospi,South Korea,봉제의복 제조업,,Consumer Cyclical
020120.KS,키다리스튜디오,Equity,kr_kospi,South Korea,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,Communication Services
020150.KS,롯데에너지머티리얼즈,Equity,kr_kospi,South Korea,전자부품 제조업,,Industrials
020560.KS,아시아나항공,Equity,kr_kospi,South Korea,항공 여객 운송업,,Industrials
020760.KS,일진디스플,Equity,kr_kospi,South Korea,반도체 제조업,,Technology
021050.KS,서원,Equity,kr_kospi,South Korea,금속 주조업,,Industrials
021240.KS,코웨이,Equity,kr_kospi,South Korea,그외 기타 개인 서비스업,,Consumer Cyclical
021820.KS,세원정공,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
022100.KS,포스코DX,Equity,kr_kospi,South Korea,"건축기술, 엔지니어링 및 관련 기술 서비스업",,Technology
023000.KS,삼원강재,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
023150.KS,MH에탄올,Equity,kr_kospi,South Korea,알코올음료 제조업,,Consumer Defensive
023350.KS,한국종합기술,Equity,kr_kospi,South Korea,"건축기술, 엔지니어링 및 관련 기술 서비스업",,Industrials
023450.KS,동남합성,Equity,kr_kospi,South Korea,기초 화학물질 제조업,,Basic Materials
023530.KS,롯데쇼핑,Equity,kr_kospi,South Korea,종합 소매업,,Consumer Cyclical
023590.KS,다우기술,Equity,kr_kospi,South Korea,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",,Technology
023800.KS,인지컨트롤스,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
023810.KS,인팩,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
023960.KS,에쓰씨엔지니어링,Equity,kr_kospi,South Korea,토목 건설업,,Industrials
024070.KS,WISCOM,Equity,kr_kospi,South Korea,플라스틱제품 제조업,,Basic Materials
024090.KS,디씨엠,Equity,kr_kospi,South Korea,1차 철강 제조업,,Basic Materials
024110.KS,기업은행,Equity,kr_kospi,South Korea,은행 및 저축기관,,Financial Services
024720.KS,콜마홀딩스,Equity,kr_kospi,South Korea,기타 금융업,,Consumer Defensive
024890.KS,대원화성,Equity,kr_kospi,South Korea,플라스틱제품 제조업,,Basic Materials
024900.KS,디와이덕양,Equity,kr_kospi,South Korea,자동차 신품 부품 제조업,,Consumer Cyclical
025000.KS,KPX케미칼,Equity,kr_kospi,South Korea,기초 화학물질 제조업,,Basic Materials
025530.KS,에스제이엠홀딩스,Equity,kr_kospi,South Korea,자동차 부품 및 내장품 판매업,,Consumer Cyclical
025540.KS,한국단자공업,Equity,kr_kospi,South Korea,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",,Industrials
025560.KS,미래산업,Equity,kr_kospi,South Korea,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,Technology
025620.KS,차AI헬스케어,Equity,kr_kospi,South Korea,기타 화학제품 제조업,,Consumer Defensive
025750.KS,한솔홈데코,Equity,kr_kospi,South Korea,제재 및 목재 가공업,,Consumer Cyclical
025820.KS,이구산업,Equity,kr_kospi,South Korea,1차 비철금속 제조업,,Industrials
025860.KS,남해화학,Equity,kr_kospi,South Korea,"비료, 농약 및 살균, 살충제 제조업",,Basic Materials
025890.KS,한국주강,Equity,kr_kospi,South Korea,특수 목적용 기계 제조업,,Basic Materials
026890.KS,스틱인베스트먼트,Equity,kr_kospi,South Korea,신탁업 및 집합투자업,,Financial Services
026940.KS,부국철강,Equity,kr_kospi,South Korea,1차 철강 제조업,,Basic Materials
026960.KS,동서,Equity,kr_kospi,South Korea,음·식료품 및 담배 도매업,,Consumer Defensive
027410.KS,BGF,Equity,kr_kospi,South Korea,기타 금융업,,Basic Materials
027740.KS,마니커,Equity,kr_kospi,South Korea,"도축, 육류 가공 및 저장 처리업",,Consumer Defensive
027970.KS,한국제지,Equity,kr_kospi,South Korea,"펄프, 종이 및 판지 제조업",,Basic Materials
028050.KS,삼성E&A,Equity,kr_kospi,South Korea,"건축기술, 엔지니어링 및 관련 기술 서비스업",,Industrials
028100.KS,동아지질,Equity,kr_kospi,South Korea,기반조성 및 시설물 축조관련 전문공사업,,Industrials
028260.KS,삼성물산,Equity,kr_kospi,South Korea,기타 전문 도매업,,Industrials
028670.KS,팬오션,Equity,kr_kospi,South Korea,해상 운송업,,Industrials
029460.KS,케이씨,Equity,kr_kospi,South Korea,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,Technology
029530.KS,신도리코,Equity,kr_kospi,South Korea,컴퓨터 및 주변장치 제조업,,Industrials
029780.KS,삼성카드,Equity,kr_kospi,South Korea,기타 금융업,,Financial Services
030000.KS,제일기획,Equity,kr_kospi,South Korea,광고업,,Communication Services
030190.KS,NICE평가정보,Equity,kr_kospi,South Korea,기타 정보 서비스업,,Financial Services
030200.KS,케이티,Equity,kr_kospi,South Korea,전기 통신업,,Communication Services
030210.KS,다올투자증권,Equity,kr_kospi,South Korea,금융 지원 서비스업,,Financial Services
030610.KS,교보증권,Equity,kr_kospi,South Korea,금융 지원 서비스업,,Financial Services
030720.KS,동원수산,Equity,kr_kospi,South Korea,어로 어업,,Consumer Defensive
031210.KS,서울보증보험,Equity,kr_kospi,South Korea,보험업,,Financial Services
031430.KS,신세계인터내셔날,Equity,kr_kospi,South Korea,"섬유, 의복, 신발 및 가죽제품 소매업",,Consumer Cyclical
031440.KS,신세계푸드,Equity,kr_kospi,South Korea,음식점업,,Consumer Defensive
031820.KS,아이티센씨티에스,Equity,kr_kospi,South Korea,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,Technology
